LP;ECG;IMP;Z0
9120;-7.32408;50236.92500;36.38400
9121;1.22068;50207.97000;36.38400
9122;4.88272;50642.29500;36.38400
9123;1.52585;50236.92500;36.38400
9124;4.27238;49976.33000;36.38400
9125;9.46027;49657.82500;36.38400
9126;2.74653;49484.09500;36.38400
9127;12.51197;48528.58000;36.38400
9128;-3.05170;47833.66000;36.30400
9129;-15.25850;46559.64000;36.30400
9130;-13.42748;44706.52000;36.30400
9131;-4.27238;43751.00500;36.30400
9132;4.88272;42621.76000;36.30400
9133;8.84993;41724.15500;36.30400
9134;12.51197;40015.81000;36.30400
9135;0.30517;37873.14000;36.30400
9136;-8.23959;35354.05500;36.30400
9137;-9.15510;32400.64500;36.30400
9138;-0.61034;30257.97500;36.30400
9139;14.64816;26986.06000;36.30400
9140;23.49809;24553.84000;36.30400
9141;18.31020;22034.75500;36.30400
9142;9.46027;18473.29000;36.30400
9143;-5.18789;15983.16000;36.30400
9144;-4.57755;12624.38000;36.30400
9145;11.90163;9728.88000;36.30400
9146;10.37578;6399.05500;36.30400
9147;11.29129;4140.56500;36.30400
9148;4.88272;1100.29000;36.30400
9149;10.07061;-2287.44500;36.30400
9150;22.27741;-5153.99000;36.30400
9151;35.70489;-7846.80500;36.30400
9152;22.88775;-10713.35000;36.30400
9153;11.29129;-13985.26500;36.30400
9154;4.88272;-16649.12500;36.30400
9155;8.23959;-20297.45500;36.30400
9156;7.01891;-23279.82000;36.30400
9157;17.69986;-26262.18500;36.30400
9158;30.82217;-28839.18000;36.30400
9159;29.90666;-31792.59000;36.30400
9160;14.95333;-34051.08000;36.30400
9161;7.62925;-36772.85000;36.30400
9162;5.18789;-39147.16000;36.30400
9163;24.10843;-40681.77500;36.30400
9164;29.29632;-42505.94000;36.30400
9165;7.32408;-44185.33000;36.30400
9166;4.57755;-46067.40500;36.30400
9167;4.27238;-47920.52500;36.30400
9168;5.79823;-48528.58000;36.30400
9169;13.73265;-49570.96000;36.30400
9170;29.60149;-50468.56500;36.30400
9171;25.93945;-50873.93500;36.30400
9172;17.69986;-51974.22500;36.30400
9173;16.17401;-51887.36000;36.30400
9174;16.17401;-52350.64000;36.30400
9175;10.37578;-52205.86500;36.30400
9176;8.54476;-52871.83000;36.30400
9177;32.65319;-53479.88500;36.30400
9178;18.61537;-53769.43500;36.30400
9179;-14.03782;-53943.16500;36.30400
9180;-17.08952;-54753.90500;36.30400
9181;-10.98612;-55854.19500;36.30400
9182;-9.15510;-56288.52000;36.30400
9183;-8.54476;-56838.66500;36.30400
9184;8.84993;-57620.45000;36.30400
9185;10.37578;-58054.77500;36.30400
9186;8.54476;-59010.29000;36.30400
9187;-2.44136;-60458.04000;36.30400
9188;-13.42748;-61876.83500;36.30400
9189;-17.39469;-62658.62000;36.30400
9190;-6.10340;-64019.50500;36.30400
9191;12.81714;-65583.07500;36.30400
9192;14.64816;-66046.35500;36.34400
9193;0.30517;-67291.42000;36.34400
9194;-9.15510;-68246.93500;36.34400
9195;4.57755;-69665.73000;36.34400
9196;26.54979;-70881.84000;36.34400
9197;62.55985;-72387.50000;36.34400
9198;66.83223;-72821.82500;36.34400
9199;65.00121;-73864.20500;36.34400
9200;82.39590;-75833.14500;36.34400
9201;111.99739;-77425.67000;36.34400
9202;137.02133;-77975.81500;36.34400
9203;140.07303;-79626.25000;36.34400
9204;126.95072;-80552.81000;36.34400
9205;133.05412;-82116.38000;36.34400
9206;152.27983;-83216.67000;36.34400
9207;183.40717;-83650.99500;36.34400
9208;210.56730;-84374.87000;36.34400
9209;207.51560;-84693.37500;36.34400
9210;185.54336;-84606.51000;36.34400
9211;143.42990;-84780.24000;36.34400
9212;85.14243;-85417.25000;36.34400
9213;40.89278;-85880.53000;36.34400
9214;3.66204;-85851.57500;36.34400
9215;-33.56870;-85822.62000;36.34400
9216;-56.15128;-86025.30500;36.34400
9217;-54.01509;-85619.93500;36.34400
9218;-25.32911;-84577.55500;36.34400
9219;-15.25850;-83332.49000;36.34400
9220;-23.49809;-82261.15500;36.34400
9221;-28.68598;-80958.18000;36.34400
9222;-24.10843;-80060.57500;36.34400
9223;-21.97224;-78786.55500;36.34400
9224;-27.46530;-78149.54500;36.34400
9225;-32.34802;-77859.99500;36.34400
9226;-30.21183;-77917.90500;36.34400
9227;-32.65319;-77570.44500;36.34400
9228;-27.46530;-77425.67000;36.34400
9229;-21.66707;-77802.08500;36.34400
9230;-24.10843;-77338.80500;36.34400
9231;-26.85496;-75833.14500;36.34400
9232;-28.68598;-74153.75500;36.34400
9233;-25.63428;-71721.53500;36.34400
9234;-7.93442;-68044.25000;36.34400
9235;-15.86884;-63845.77500;36.34400
9236;-31.73768;-59126.11000;36.34400
9237;-38.14625;-53508.84000;36.34400
9238;-31.43251;-48210.07500;36.34400
9239;-25.32911;-41231.92000;36.34400
9240;-25.93945;-35035.55000;36.34400
9241;-24.71877;-28781.27000;36.34400
9242;-25.02394;-22237.44000;36.34400
9243;-25.93945;-16156.89000;36.34400
9244;-24.10843;-9410.37500;36.34400
9245;-29.29632;-3561.46500;36.34400
9246;-31.73768;2461.17500;36.34400
9247;-41.50312;8454.86000;36.34400
9248;-36.62040;13000.79500;36.34400
9249;-27.46530;18154.78500;36.34400
9250;-27.77047;23627.28000;36.34400
9251;-41.50312;28317.99000;36.34400
9252;-44.85999;32863.92500;36.34400
9253;-31.43251;37438.81500;36.34400
9254;-32.95836;41405.65000;36.34400
9255;-28.68598;44764.43000;36.34400
9256;-26.85496;48615.44500;36.44000
9257;-33.87387;52119.00000;36.44000
9258;-37.84108;55448.82500;36.44000
9259;-30.82217;58199.55000;36.44000
9260;-41.19795;61181.91500;36.44000
9261;-47.30135;63701.00000;36.44000
9262;-36.01006;66220.08500;36.44000
9263;-18.00503;68275.89000;36.44000
9264;-19.22571;70360.65000;36.44000
9265;-29.29632;71345.12000;36.44000
9266;-21.66707;72416.45500;36.44000
9267;-11.59646;72619.14000;36.44000
9268;-13.73265;72763.91500;36.44000
9269;-1.22068;71953.17500;36.44000
9270;-0.30517;71287.21000;36.44000
9271;-7.93442;70244.83000;36.44000
9272;-10.07061;68970.81000;36.44000
9273;5.49306;67320.37500;36.44000
9274;14.03782;65119.79500;36.44000
9275;20.75156;63179.81000;36.44000
9276;15.86884;61268.78000;36.44000
9277;16.78435;58489.10000;36.44000
9278;23.19292;55593.60000;36.44000
9279;28.38081;53045.56000;36.44000
9280;24.10843;49426.18500;36.44000
9281;21.97224;46501.73000;36.44000
9282;25.63428;42505.94000;36.44000
9283;18.92054;39552.53000;36.44000
9284;6.40857;35585.69500;36.44000
9285;7.62925;31850.50000;36.44000
9286;14.03782;29128.73000;36.44000
9287;16.78435;26262.18500;36.44000
9288;19.22571;23829.96500;36.44000
9289;18.61537;20731.78000;36.44000
9290;16.78435;19139.25500;36.44000
9291;12.81714;17778.37000;36.44000
9292;15.25850;15867.34000;36.44000
9293;18.61537;14477.50000;36.44000
9294;22.58258;13000.79500;36.44000
9295;21.66707;11900.50500;36.44000
9296;17.08952;11060.81000;36.44000
9297;11.59646;10365.89000;36.44000
9298;6.71374;10713.35000;36.44000
9299;-2.44136;11466.18000;36.44000
9300;-7.62925;12653.33500;36.44000
9301;1.83102;14767.05000;36.44000
9302;19.53088;16967.63000;36.44000
9303;18.00503;19602.53500;36.44000
9304;-3.96721;22179.53000;36.44000
9305;-7.01891;24495.93000;36.44000
9306;-2.44136;26493.82500;36.44000
9307;-4.27238;28375.90000;36.44000
9308;2.44136;30200.06500;36.44000
9309;3.66204;32661.24000;36.44000
9310;1.22068;35180.32500;36.44000
9311;-2.13619;37004.49000;36.44000
9312;12.51197;39205.07000;36.44000
9313;10.68095;41029.23500;36.44000
9314;-3.35687;42998.17500;36.44000
9315;-12.51197;44416.97000;36.44000
9316;-8.84993;45893.67500;36.44000
9317;-7.01891;46501.73000;36.44000
9318;5.18789;47051.87500;36.44000
9319;11.59646;47109.78500;36.44000
9320;-2.44136;48152.16500;36.32400
9321;-6.10340;49049.77000;36.32400
9322;9.15510;49976.33000;36.32400
9323;23.49809;51047.66500;36.32400
9324;17.08952;52032.13500;36.32400
9325;-7.62925;52784.96500;36.32400
9326;-0.61034;52813.92000;36.32400
9327;8.54476;54290.62500;36.32400
9328;0.61034;54927.63500;36.32400
9329;-8.23959;55130.32000;36.32400
9330;-0.91551;55246.14000;36.32400
9331;-0.61034;55854.19500;36.32400
9332;10.98612;56172.70000;36.32400
9333;22.58258;56375.38500;36.32400
9334;29.90666;56027.92500;36.32400
9335;22.88775;56317.47500;36.32400
9336;13.42748;56143.74500;36.32400
9337;11.90163;57359.85500;36.32400
9338;9.46027;56635.98000;36.32400
9339;0.61034;56867.62000;36.32400
9340;13.42748;56896.57500;36.32400
9341;34.48421;57417.76500;36.32400
9342;14.95333;58489.10000;36.32400
9343;-8.84993;59212.97500;36.32400
9344;-15.25850;59328.79500;36.32400
9345;-0.91551;58778.65000;36.32400
9346;13.73265;59560.43500;36.32400
9347;12.51197;59618.34500;36.32400
9348;8.23959;59936.85000;36.32400
9349;5.18789;59560.43500;36.32400
9350;1.22068;60052.67000;36.32400
9351;4.27238;58923.42500;36.32400
9352;16.17401;58460.14500;36.32400
9353;24.71877;57765.22500;36.32400
9354;18.00503;56578.07000;36.32400
9355;3.05170;55825.24000;36.32400
9356;10.98612;54058.98500;36.32400
9357;25.02394;53335.11000;36.32400
9358;12.81714;52756.01000;36.32400
9359;4.57755;50497.52000;36.32400
9360;-2.13619;48991.86000;36.32400
9361;-9.46027;46559.64000;36.32400
9362;-6.10340;45430.39500;36.32400
9363;1.52585;44330.10500;36.32400
9364;13.12231;42361.16500;36.32400
9365;-5.79823;40276.40500;36.32400
9366;-18.00503;38915.52000;36.32400
9367;-23.19292;36657.03000;36.32400
9368;-8.54476;35209.28000;36.32400
9369;0.91551;33819.44000;36.32400
9370;-5.18789;32806.01500;36.32400
9371;-13.12231;31184.53500;36.32400
9372;-16.17401;29273.50500;36.32400
9373;-23.80326;27420.38500;36.32400
9374;-22.27741;25769.95000;36.32400
9375;-8.23959;24235.33500;36.32400
9376;-3.66204;21947.89000;36.32400
9377;-10.37578;19573.58000;36.32400
9378;-13.12231;17865.23500;36.32400
9379;-9.46027;16041.07000;36.32400
9380;5.18789;13724.67000;36.32400
9381;26.85496;11900.50500;36.32400
9382;50.04788;9352.46500;36.32400
9383;80.25971;6949.20000;36.32400
9384;75.68216;4169.52000;36.29600
9385;77.20801;1389.84000;36.29600
9386;93.07685;-1302.97500;36.29600
9387;97.95957;-4198.47500;36.29600
9388;97.65440;-7122.93000;36.29600
9389;117.49045;-10250.07000;36.29600
9390;150.44881;-13087.66000;36.29600
9391;182.49166;-15664.65500;36.29600
9392;193.17261;-17575.68500;36.29600
9393;211.78798;-19949.99500;36.29600
9394;185.23819;-22092.66500;36.29600
9395;124.20419;-24380.11000;36.29600
9396;44.24965;-25798.90500;36.29600
9397;6.71374;-28636.49500;36.29600
9398;-25.32911;-30837.07500;36.29600
9399;-52.79441;-32806.01500;36.29600
9400;-61.94951;-34688.09000;36.29600
9401;-54.01509;-36222.70500;36.29600
9402;-45.16516;-38481.19500;36.29600
9403;-37.84108;-39610.44000;36.29600
9404;-30.51700;-41839.97500;36.29600
9405;-23.19292;-44243.24000;36.29600
9406;-20.14122;-47080.83000;36.29600
9407;-27.46530;-49455.14000;36.29600
9408;-37.53591;-52871.83000;36.29600
9409;-45.77550;-56172.70000;36.29600
9410;-28.07564;-60486.99500;36.29600
9411;-18.61537;-64164.28000;36.29600
9412;-29.60149;-67609.92500;36.29600
9413;-37.23074;-70186.92000;36.29600
9414;-11.90163;-72184.81500;36.29600
9415;-21.36190;-72097.95000;36.29600
9416;-41.80829;-71518.85000;36.29600
9417;-55.84611;-70505.42500;36.29600
9418;-42.72380;-67754.70000;36.29600
9419;-32.95836;-64048.46000;36.29600
9420;-35.70489;-58633.87500;36.29600
9421;-38.14625;-52611.23500;36.29600
9422;-31.73768;-46617.55000;36.29600
9423;-36.31523;-40160.58500;36.29600
9424;-18.00503;-33471.98000;36.29600
9425;-15.25850;-25306.67000;36.29600
9426;-43.33414;-14796.00500;36.29600
9427;-53.09958;-4893.39500;36.29600
9428;-40.89278;3503.55500;36.29600
9429;-44.24965;12798.11000;36.29600
9430;-47.30135;21195.06000;36.29600
9431;-36.01006;29563.05500;36.29600
9432;-46.08067;36743.89500;36.29600
9433;-43.33414;42505.94000;36.29600
9434;-40.58761;47080.83000;36.29600
9435;-46.08067;51858.40500;36.29600
9436;-42.72380;56664.93500;36.29600
9437;-27.46530;62079.52000;36.29600
9438;-34.48421;67436.19500;36.29600
9439;-41.19795;71808.40000;36.29600
9440;-34.78938;76962.39000;36.29600
9441;-17.08952;81653.10000;36.29600
9442;-32.04285;85851.57500;36.29600
9443;-44.24965;90223.78000;36.29600
9444;-47.60652;93814.20000;36.29600
9445;-36.92557;97259.84500;36.29600
9446;-25.32911;100097.43500;36.29600
9447;-22.88775;102790.25000;36.29600
9448;-22.27741;105164.56000;36.36800
9449;-23.80326;107567.82500;36.36800
9450;-14.95333;108697.07000;36.36800
9451;-0.61034;110029.00000;36.36800
9452;-3.66204;110376.46000;36.36800
9453;-10.07061;110376.46000;36.36800
9454;9.46027;110202.73000;36.36800
9455;13.12231;109478.85500;36.36800
9456;-7.62925;107596.78000;36.36800
9457;-14.64816;106120.07500;36.36800
9458;1.83102;104238.00000;36.36800
9459;10.37578;101632.05000;36.36800
9460;2.74653;99489.38000;36.36800
9461;1.22068;96564.92500;36.36800
9462;10.68095;93032.41500;36.36800
9463;26.85496;90021.09500;36.36800
9464;32.95836;86662.31500;36.36800
9465;26.85496;83766.81500;36.36800
9466;12.51197;79915.80000;36.36800
9467;-1.83102;75977.92000;36.36800
9468;-5.79823;71750.49000;36.36800
9469;1.52585;68015.29500;36.36800
9470;8.23959;63643.09000;36.36800
9471;2.44136;60979.23000;36.36800
9472;12.51197;57446.72000;36.36800
9473;8.54476;54753.90500;36.36800
9474;6.71374;52147.95500;36.36800
9475;10.07061;48586.49000;36.36800
9476;0.61034;46530.68500;36.36800
9477;-5.49306;43953.69000;36.36800
9478;-1.83102;41753.11000;36.36800
9479;9.15510;38799.70000;36.36800
9480;17.69986;37612.54500;36.36800
9481;9.76544;36628.07500;36.36800
9482;5.79823;35238.23500;36.36800
9483;-6.10340;34803.91000;36.36800
9484;-7.62925;35238.23500;36.36800
9485;7.32408;35498.83000;36.36800
9486;19.83605;36251.66000;36.36800
9487;18.61537;37554.63500;36.36800
9488;-1.22068;37467.77000;36.36800
9489;-10.07061;37265.08500;36.36800
9490;-13.42748;37815.23000;36.36800
9491;-8.54476;38336.42000;36.36800
9492;-6.40857;37931.05000;36.36800
9493;0.00000;37178.22000;36.36800
9494;11.29129;37265.08500;36.36800
9495;18.00503;37033.44500;36.36800
9496;12.81714;35701.51500;36.36800
9497;4.88272;34630.18000;36.36800
9498;-5.18789;33385.11500;36.36800
9499;-10.07061;32574.37500;36.36800
9500;-10.37578;32053.18500;36.36800
9501;3.66204;31705.72500;36.36800
9502;4.57755;31763.63500;36.36800
9503;-3.66204;31676.77000;36.36800
9504;-9.76544;31705.72500;36.36800
9505;-10.37578;31589.90500;36.36800
9506;-2.44136;31503.04000;36.36800
9507;4.27238;31618.86000;36.36800
9508;6.71374;31560.95000;36.36800
9509;7.62925;32806.01500;36.36800
9510;21.66707;32950.79000;36.36800
9511;12.20680;33993.17000;36.36800
9512;3.66204;35614.65000;36.26000
9513;4.57755;37699.41000;36.26000
9514;11.29129;39871.03500;36.26000
9515;15.86884;43461.45500;36.26000
9516;17.08952;46733.37000;36.26000
9517;24.41360;50555.43000;36.26000
9518;32.34802;54985.54500;36.26000
9519;28.07564;60168.49000;36.26000
9520;16.78435;65496.21000;36.26000
9521;15.25850;71547.80500;36.26000
9522;22.27741;77078.21000;36.26000
9523;34.78938;83071.89500;36.26000
9524;29.90666;89615.72500;36.26000
9525;19.22571;95609.41000;36.26000
9526;17.69986;102442.79000;36.26000
9527;16.78435;108986.62000;36.26000
9528;22.27741;113735.24000;36.26000
9529;25.02394;118252.22000;36.26000
9530;35.39972;121958.46000;36.26000
9531;21.97224;124593.36500;36.26000
9532;11.29129;128125.87500;36.26000
9533;10.07061;131542.56500;36.26000
9534;10.07061;134785.52500;36.26000
9535;22.27741;139736.83000;36.26000
9536;20.44639;143761.57500;36.26000
9537;11.59646;147438.86000;36.26000
9538;6.71374;149465.71000;36.26000
9539;13.12231;151579.42500;36.26000
9540;15.86884;151666.29000;36.26000
9541;20.75156;151029.28000;36.26000
9542;20.44639;149697.35000;36.26000
9543;30.21183;148452.28500;36.26000
9544;18.31020;146888.71500;36.26000
9545;6.10340;145614.69500;36.26000
9546;-1.22068;145267.23500;36.26000
9547;0.91551;145180.37000;36.26000
9548;4.27238;144977.68500;36.26000
9549;8.84993;144195.90000;36.26000
9550;5.79823;142921.88000;36.26000
9551;2.13619;141879.50000;36.26000
9552;20.14122;140026.38000;36.26000
9553;32.65319;139157.73000;36.26000
9554;0.61034;137044.01500;36.26000
9555;-18.31020;135335.67000;36.26000
9556;-27.46530;132961.36000;36.26000
9557;-22.58258;131137.19500;36.26000
9558;-14.64816;129226.16500;36.26000
9559;-10.68095;127778.41500;36.26000
9560;-6.40857;125462.01500;36.26000
9561;-5.18789;123898.44500;36.26000
9562;-2.13619;121842.64000;36.26000
9563;11.59646;119149.82500;36.26000
9564;29.60149;116688.65000;36.26000
9565;51.57373;113937.92500;36.26000
9566;65.91672;111389.88500;36.26000
9567;67.44257;108841.84500;36.26000
9568;73.85114;106583.35500;36.26000
9569;95.21304;104353.82000;36.26000
9570;105.28365;101516.23000;36.26000
9571;108.94569;98968.19000;36.26000
9572;114.74392;96333.28500;36.26000
9573;124.81453;93698.38000;36.26000
9574;153.50051;90687.06000;36.26000
9575;187.06921;88283.79500;36.26000
9576;197.13982;85822.62000;36.20800
9577;210.87247;84288.00500;36.20800
9578;191.03642;81682.05500;36.20800
9579;136.10582;79191.92500;36.20800
9580;62.25468;77425.67000;36.20800
9581;20.14122;74993.45000;36.20800
9582;-18.61537;73545.70000;36.20800
9583;-27.46530;71779.44500;36.20800
9584;-37.23074;70852.88500;36.20800
9585;-36.31523;70534.38000;36.20800
9586;-40.89278;69868.41500;36.20800
9587;-37.84108;70389.60500;36.20800
9588;-34.17904;70418.56000;36.20800
9589;-22.58258;70708.11000;36.20800
9590;-8.84993;71084.52500;36.20800
9591;-14.03782;70534.38000;36.20800
9592;-14.64816;70476.47000;36.20800
9593;-23.49809;69607.82000;36.20800
9594;-30.82217;68362.75500;36.20800
9595;-20.14122;66220.08500;36.20800
9596;-17.08952;65554.12000;36.20800
9597;-23.49809;64077.41500;36.20800
9598;-20.75156;63527.27000;36.20800
9599;-23.19292;62832.35000;36.20800
9600;-29.90666;63961.59500;36.20800
9601;-25.63428;65756.80500;36.20800
9602;-26.24462;68044.25000;36.20800
9603;-12.81714;71808.40000;36.20800
9604;-3.96721;76006.87500;36.20800
9605;-14.64816;82029.51500;36.20800
9606;-19.83605;88081.11000;36.20800
9607;-23.49809;94798.67000;36.20800
9608;-32.04285;101139.81500;36.20800
9609;-39.36693;107509.91500;36.20800
9610;-29.60149;113503.60000;36.20800
9611;-24.10843;119728.92500;36.20800
9612;-19.22571;125346.19500;36.20800
9613;-26.54979;130760.78000;36.20800
9614;-28.07564;135596.26500;36.20800
9615;-22.27741;139852.65000;36.20800
9616;-23.19292;144051.12500;36.20800
9617;-39.67210;147525.72500;36.20800
9618;-36.31523;150508.09000;36.20800
9619;-22.58258;154474.92500;36.20800
9620;-19.53088;157544.15500;36.20800
9621;-21.05673;160410.70000;36.20800
9622;-21.97224;163508.88500;36.20800
9623;-22.88775;166288.56500;36.20800
9624;-30.82217;168199.59500;36.20800
9625;-40.28244;170081.67000;36.20800
9626;-39.67210;171037.18500;36.20800
9627;-24.10843;172224.34000;36.20800
9628;-32.04285;172455.98000;36.20800
9629;-35.39972;172513.89000;36.20800
9630;-28.38081;172282.25000;36.20800
9631;-23.49809;171992.70000;36.20800
9632;-12.51197;171558.37500;36.20800
9633;-14.34299;170429.13000;36.20800
9634;-7.01891;169213.02000;36.20800
9635;1.83102;167388.85500;36.20800
9636;3.96721;165825.28500;36.20800
9637;-1.22068;163624.70500;36.20800
9638;1.22068;161945.31500;36.20800
9639;6.10340;159484.14000;36.20800
9640;9.76544;156704.46000;36.17600
9641;10.98612;154474.92500;36.17600
9642;15.56367;152042.70500;36.17600
9643;23.19292;149957.94500;36.17600
9644;36.92557;147091.40000;36.17600
9645;36.92557;144485.45000;36.17600
9646;32.65319;140721.30000;36.17600
9647;28.99115;137709.98000;36.17600
9648;20.75156;134003.74000;36.17600
9649;27.46530;130558.09500;36.17600
9650;39.06176;127112.45000;36.17600
9651;24.41360;123927.40000;36.17600
9652;14.34299;120308.02500;36.17600
9653;10.37578;116167.46000;36.17600
9654;16.47918;112837.63500;36.17600
9655;25.02394;110173.77500;36.17600
9656;32.95836;107394.09500;36.17600
9657;34.17904;104788.14500;36.17600
9658;22.88775;103543.08000;36.17600
9659;7.32408;101487.27500;36.17600
9660;13.73265;99141.92000;36.17600
9661;23.80326;96970.29500;36.17600
9662;24.10843;95638.36500;36.17600
9663;20.14122;94595.98500;36.17600
9664;20.14122;92887.64000;36.17600
9665;15.25850;92337.49500;36.17600
9666;13.42748;91063.47500;36.17600
9667;14.64816;90397.51000;36.17600
9668;10.68095;90339.60000;36.17600
9669;18.31020;89499.90500;36.17600
9670;25.02394;89268.26500;36.17600
9671;24.41360;88920.80500;36.17600
9672;17.69986;89181.40000;36.17600
9673;8.84993;89326.17500;36.17600
9674;6.71374;88544.39000;36.17600
9675;4.27238;87994.24500;36.17600
9676;3.35687;87878.42500;36.17600
9677;-0.30517;87617.83000;36.17600
9678;1.83102;86980.82000;36.17600
9679;10.37578;86546.49500;36.17600
9680;10.68095;86430.67500;36.17600
9681;12.20680;85822.62000;36.17600
9682;21.66707;85127.70000;36.17600
9683;19.83605;84432.78000;36.17600
9684;11.29129;84345.91500;36.17600
9685;9.76544;84114.27500;36.17600
9686;9.46027;83593.08500;36.17600
9687;13.12231;82869.21000;36.17600
9688;19.53088;82232.20000;36.17600
9689;25.93945;81276.68500;36.17600
9690;24.10843;80263.26000;36.17600
9691;25.93945;78410.14000;36.17600
9692;27.77047;76875.52500;36.17600
9693;2.13619;75456.73000;36.17600
9694;0.91551;72966.60000;36.17600
9695;7.62925;70592.29000;36.17600
9696;20.44639;68826.03500;36.17600
9697;21.05673;66596.50000;36.17600
9698;14.95333;64048.46000;36.17600
9699;17.08952;61703.10500;36.17600
9700;28.99115;59299.84000;36.17600
9701;35.39972;56722.84500;36.17600
9702;31.12734;54261.67000;36.17600
9703;26.24462;52003.18000;36.17600
9704;24.71877;49397.23000;36.11200
9705;32.04285;46733.37000;36.11200
9706;39.36693;45169.80000;36.11200
9707;47.30135;43056.08500;36.11200
9708;26.85496;41000.28000;36.11200
9709;13.42748;38886.56500;36.11200
9710;7.01891;37525.68000;36.11200
9711;25.63428;35440.92000;36.11200
9712;48.82720;34311.67500;36.11200
9713;30.82217;32950.79000;36.11200
9714;14.95333;31213.49000;36.11200
9715;10.07061;30200.06500;36.11200
9716;14.64816;27941.57500;36.11200
9717;21.36190;26551.73500;36.11200
9718;21.97224;25190.85000;36.11200
9719;34.17904;22526.99000;36.11200
9720;52.18407;21310.88000;36.11200
9721;57.37196;19428.80500;36.11200
9722;27.46530;17778.37000;36.11200
9723;5.79823;16417.48500;36.11200
9724;5.18789;14651.23000;36.11200
9725;17.39469;13261.39000;36.11200
9726;26.85496;11958.41500;36.11200
9727;28.99115;11408.27000;36.11200
9728;26.24462;10568.57500;36.11200
9729;20.14122;9497.24000;36.11200
9730;16.47918;8339.04000;36.11200
9731;14.03782;7007.11000;36.11200
9732;4.27238;5848.91000;36.11200
9733;14.64816;4690.71000;36.11200
9734;30.82217;3300.87000;36.11200
9735;14.64816;1853.12000;36.11200
9736;6.71374;0.00000;36.11200
9737;1.83102;-2026.85000;36.11200
9738;5.79823;-4343.25000;36.11200
9739;7.62925;-6804.42500;36.11200
9740;5.79823;-8947.09500;36.11200
9741;12.81714;-10829.17000;36.11200
9742;15.56367;-13406.16500;36.11200
9743;3.35687;-15983.16000;36.11200
9744;-6.10340;-17401.95500;36.11200
9745;0.61034;-19921.04000;36.11200
9746;13.73265;-22526.99000;36.11200
9747;30.21183;-24235.33500;36.11200
9748;44.24965;-26291.14000;36.11200
9749;54.01509;-28433.81000;36.11200
9750;61.03400;-30460.66000;36.11200
9751;65.61155;-32516.46500;36.11200
9752;77.20801;-34861.82000;36.11200
9753;104.97848;-37091.35500;36.11200
9754;137.02133;-38741.79000;36.11200
9755;137.63167;-41000.28000;36.11200
9756;112.91290;-42940.26500;36.11200
9757;125.73004;-45719.94500;36.11200
9758;158.38323;-47573.06500;36.11200
9759;218.50172;-49107.68000;36.11200
9760;229.48784;-50642.29500;36.11200
9761;220.33274;-52292.73000;36.11200
9762;188.59506;-53624.66000;36.11200
9763;130.91793;-54695.99500;36.11200
9764;50.65822;-56288.52000;36.11200
9765;10.07061;-57996.86500;36.11200
9766;-18.31020;-59155.06500;36.11200
9767;-26.24462;-59907.89500;36.11200
9768;-36.01006;-60226.40000;36.19600
9769;-39.36693;-60863.41000;36.19600
9770;-39.06176;-60313.26500;36.19600
9771;-32.65319;-59415.66000;36.19600
9772;-17.08952;-58691.78500;36.19600
9773;-4.57755;-57012.39500;36.19600
9774;-5.79823;-55854.19500;36.19600
9775;-16.47918;-54493.31000;36.19600
9776;-21.36190;-54001.07500;36.19600
9777;-17.69986;-54232.71500;36.19600
9778;-6.10340;-54348.53500;36.19600
9779;-15.86884;-53566.75000;36.19600
9780;-26.24462;-54609.13000;36.19600
9781;-24.10843;-54695.99500;36.19600
9782;-16.17401;-55246.14000;36.19600
9783;-0.91551;-54609.13000;36.19600
9784;-9.15510;-53798.39000;36.19600
9785;-21.36190;-52061.09000;36.19600
9786;-20.14122;-49194.54500;36.19600
9787;-20.44639;-45053.98000;36.19600
9788;-21.66707;-41231.92000;36.19600
9789;-18.00503;-35846.29000;36.19600
9790;-20.14122;-31184.53500;36.19600
9791;-7.62925;-25856.81500;36.19600
9792;0.91551;-19341.94000;36.19600
9793;0.61034;-12942.88500;36.19600
9794;-13.42748;-7730.98500;36.19600
9795;-21.05673;-1418.79500;36.19600
9796;-20.75156;3271.91500;36.19600
9797;-31.73768;9207.69000;36.19600
9798;-30.82217;13406.16500;36.19600
9799;-26.85496;18733.88500;36.19600
9800;-24.41360;23714.14500;36.19600
9801;-24.10843;28375.90000;36.19600
9802;-21.97224;32632.28500;36.19600
9803;-10.68095;36743.89500;36.19600
9804;-4.57755;40652.82000;36.19600
9805;-21.66707;44214.28500;36.19600
9806;-26.85496;47659.93000;36.19600
9807;-28.68598;51134.53000;36.19600
9808;-27.16013;54001.07500;36.19600
9809;-26.85496;56693.89000;36.19600
9810;-8.54476;58749.69500;36.19600
9811;2.13619;60689.68000;36.19600
9812;-16.17401;62426.98000;36.19600
9813;-34.48421;63845.77500;36.19600
9814;-30.21183;64685.47000;36.19600
9815;-14.64816;65583.07500;36.19600
9816;-11.29129;65988.44500;36.19600
9817;2.13619;65583.07500;36.19600
9818;5.79823;66162.17500;36.19600
9819;-0.91551;64917.11000;36.19600
9820;-7.93442;64338.01000;36.19600
9821;1.52585;63498.31500;36.19600
9822;7.32408;61703.10500;36.19600
9823;13.73265;60863.41000;36.19600
9824;29.29632;59328.79500;36.19600
9825;55.23577;57446.72000;36.19600
9826;33.26353;56085.83500;36.19600
9827;11.90163;54609.13000;36.19600
9828;-0.91551;51510.94500;36.19600
