ECG,IMP,Z0
29.60149,-8657.54500,44.39200
21.36190,-7673.07500,44.39200
18.61537,-6428.01000,44.39200
21.97224,-5906.82000,44.39200
18.31020,-5993.68500,44.39200
18.00503,-5269.81000,44.39200
20.44639,-4893.39500,44.39200
13.12231,-3793.10500,44.39200
10.07061,-3793.10500,44.39200
12.51197,-3300.87000,44.39200
15.25850,-3387.73500,44.39200
11.90163,-3677.28500,44.39200
9.76544,-3098.18500,44.39200
10.07061,-4401.16000,44.39200
16.78435,-4661.75500,44.39200
22.88775,-4893.39500,44.39200
23.19292,-4690.71000,44.39200
16.78435,-5762.04500,44.39200
20.14122,-6833.38000,44.39200
20.44639,-6688.60500,44.39200
14.64816,-6746.51500,44.39200
15.25850,-6978.15500,44.39200
20.14122,-7151.88500,44.39200
22.58258,-5675.18000,44.39200
18.92054,-5559.36000,44.39200
16.78435,-6109.50500,44.39200
18.61537,-5472.49500,44.39200
20.44639,-6775.47000,44.39200
19.53088,-6833.38000,44.39200
13.12231,-9265.60000,44.39200
8.84993,-10394.84500,44.39200
15.86884,-12219.01000,44.39200
11.90163,-13435.12000,44.39200
10.98612,-15085.55500,44.39200
11.90163,-17604.64000,44.39200
17.69986,-17720.46000,44.39200
18.31020,-18212.69500,44.39200
10.68095,-18878.66000,44.39200
12.20680,-19978.95000,44.39200
12.51197,-21195.06000,44.39200
6.10340,-22845.49500,44.39200
2.44136,-24322.20000,44.39200
7.01891,-26406.96000,44.39200
10.07061,-29418.28000,44.39200
7.01891,-31792.59000,44.39200
4.88272,-34572.27000,44.39200
5.18789,-38220.60000,44.39200
3.35687,-41145.05500,44.39200
0.30517,-44069.51000,44.39200
0.00000,-46704.41500,44.39200
4.88272,-49223.50000,44.39200
4.27238,-51655.72000,44.39200
-3.66204,-53653.61500,44.39200
-1.83102,-55477.78000,44.39200
-3.96721,-57678.36000,44.39200
-8.84993,-58720.74000,44.39200
7.32408,-59618.34500,44.39200
36.01006,-60400.13000,44.46000
79.03903,-61529.37500,44.46000
160.51942,-61442.51000,44.46000
256.03763,-61992.65500,44.46000
328.36292,-60805.50000,44.46000
385.12454,-60544.90500,44.46000
372.00223,-59936.85000,44.46000
255.42729,-60776.54500,44.46000
120.84732,-61384.60000,44.46000
25.02394,-62426.98000,44.46000
-13.42748,-64193.23500,44.46000
-32.95836,-64830.24500,44.46000
-34.48421,-64424.87500,44.46000
-36.31523,-63729.95500,44.46000
-39.36693,-63556.22500,44.46000
-36.62040,-62716.53000,44.46000
-34.48421,-61297.73500,44.46000
-22.88775,-60023.71500,44.46000
-16.78435,-58749.69500,44.46000
-19.53088,-56549.11500,44.46000
-18.31020,-53798.39000,44.46000
-15.56367,-50902.89000,44.46000
-18.31020,-47254.56000,44.46000
-20.14122,-43693.09500,44.46000
-19.83605,-40768.64000,44.46000
-11.29129,-37351.95000,44.46000
-17.08952,-32748.10500,44.46000
-25.93945,-26320.09500,44.46000
-30.21183,-19284.03000,44.46000
-25.93945,-11292.45000,44.46000
-27.16013,-521.19000,44.46000
-28.68598,12276.92000,44.46000
-25.93945,26696.51000,44.46000
-21.97224,43403.54500,44.46000
-24.10843,61181.91500,44.46000
-21.97224,78989.24000,44.46000
-24.71877,97172.98000,44.46000
-22.58258,113851.06000,44.46000
-15.25850,129602.58000,44.46000
-16.78435,143906.35000,44.46000
-15.25850,156849.23500,44.46000
-8.54476,168894.51500,44.46000
-7.01891,180418.60500,44.46000
-7.01891,190958.22500,44.46000
-10.68095,200426.51000,44.46000
-4.88272,210415.98500,44.46000
-0.61034,218870.84500,44.46000
-0.30517,227673.16500,44.46000
1.52585,235317.28500,44.46000
6.40857,243395.73000,44.46000
13.12231,251271.49000,44.46000
14.64816,258307.55500,44.46000
16.17401,264127.51000,44.46000
19.53088,269484.18500,44.46000
27.77047,274406.53500,44.46000
28.99115,278083.82000,44.46000
31.12734,282253.34000,44.46000
30.82217,285177.79500,44.46000
29.29632,286538.68000,44.46000
27.16013,287175.69000,44.46000
21.05673,286712.41000,44.46000
20.44639,285033.02000,44.46000
23.19292,283121.99000,44.46000
20.75156,280255.44500,44.46000
21.97224,277215.17000,44.48400
20.14122,272929.83000,44.48400
28.38081,266965.10000,44.48400
28.99115,259871.12500,44.48400
20.75156,253269.38500,44.48400
22.27741,245538.40000,44.48400
20.75156,237517.86500,44.48400
16.17401,229526.28500,44.48400
15.56367,222577.08500,44.48400
19.83605,217191.45500,44.48400
20.75156,213340.44000,44.48400
14.64816,209402.56000,44.48400
6.71374,205001.40000,44.48400
3.05170,201063.52000,44.48400
5.49306,196285.94500,44.48400
5.49306,191971.65000,44.48400
3.66204,186933.48000,44.48400
6.10340,182329.63500,44.48400
5.18789,177696.83500,44.48400
3.66204,172513.89000,44.48400
0.61034,167967.95500,44.48400
0.00000,163595.75000,44.48400
0.61034,160150.10500,44.48400
6.71374,155980.58500,44.48400
6.10340,152911.35500,44.48400
8.23959,149610.48500,44.48400
10.07061,146541.25500,44.48400
10.98612,143529.93500,44.48400
14.03782,141734.72500,44.48400
7.62925,139823.69500,44.48400
0.61034,138433.85500,44.48400
5.18789,137217.74500,44.48400
2.13619,135075.07500,44.48400
3.35687,133337.77500,44.48400
4.57755,131455.70000,44.48400
6.40857,129139.30000,44.48400
7.32408,125925.29500,44.48400
6.71374,121611.00000,44.48400
13.42748,117441.48000,44.48400
16.17401,113011.36500,44.48400
18.92054,107741.55500,44.48400
14.64816,103224.57500,44.48400
10.98612,97317.75500,44.48400
3.35687,92221.67500,44.48400
-2.44136,86546.49500,44.48400
-0.91551,81508.32500,44.48400
2.13619,76759.70500,44.48400
-0.30517,72329.59000,44.48400
-4.27238,68797.08000,44.48400
-2.74653,64743.38000,44.48400
-2.44136,62166.38500,44.48400
-7.32408,59328.79500,44.48400
-6.10340,56462.25000,44.48400
9.15510,54001.07500,44.48400
11.90163,51742.58500,44.48400
9.76544,49078.72500,44.48400
7.62925,46443.82000,44.48400
2.74653,44243.24000,44.48400
0.61034,42274.30000,44.48400
0.30517,39320.89000,44.48400
1.52585,37380.90500,44.48400
-1.52585,35904.20000,44.48400
0.30517,34108.99000,44.48400
0.61034,31995.27500,44.48400
7.62925,30547.52500,44.19200
11.90163,28983.95500,44.19200
15.25850,27912.62000,44.19200
15.56367,26928.15000,44.19200
9.15510,26001.59000,44.19200
9.76544,25132.94000,44.19200
12.20680,23829.96500,44.19200
10.98612,24438.02000,44.19200
12.51197,22932.36000,44.19200
7.62925,21716.25000,44.19200
4.88272,22324.30500,44.19200
5.18789,22469.08000,44.19200
3.05170,21832.07000,44.19200
2.44136,21252.97000,44.19200
3.35687,21021.33000,44.19200
-3.35687,20529.09500,44.19200
-7.32408,19949.99500,44.19200
-7.01891,19747.31000,44.19200
0.91551,19544.62500,44.19200
-1.52585,19255.07500,44.19200
-2.13619,19226.12000,44.19200
1.52585,18618.06500,44.19200
2.44136,18762.84000,44.19200
2.13619,19284.03000,44.19200
-1.22068,18704.93000,44.19200
-1.22068,17923.14500,44.19200
-0.30517,17373.00000,44.19200
-6.40857,17488.82000,44.19200
-4.27238,16735.99000,44.19200
-2.74653,16359.57500,44.19200
-0.30517,15722.56500,44.19200
2.74653,15317.19500,44.19200
0.30517,14564.36500,44.19200
0.61034,14101.08500,44.19200
0.30517,13087.66000,44.19200
-2.44136,13116.61500,44.19200
-4.27238,11292.45000,44.19200
-0.61034,9642.01500,44.19200
0.61034,8773.36500,44.19200
0.91551,7528.30000,44.19200
0.00000,6080.55000,44.19200
-2.13619,4661.75500,44.19200
-7.32408,3300.87000,44.19200
-9.46027,1939.98500,44.19200
-8.23959,260.59500,44.19200
-8.23959,-1013.42500,44.19200
-7.62925,-2519.08500,44.19200
-6.10340,-4198.47500,44.19200
-7.01891,-5617.27000,44.19200
-4.57755,-7180.84000,44.19200
-6.10340,-7962.62500,44.19200
-5.79823,-9699.92500,44.19200
-6.40857,-10742.30500,44.19200
-7.62925,-12392.74000,44.19200
-2.13619,-14130.04000,44.19200
0.61034,-15606.74500,44.19200
-1.52585,-17199.27000,44.19200
-1.22068,-18647.02000,44.19200
4.88272,-20210.59000,44.19200
-1.22068,-21774.16000,44.19200
-6.40857,-23627.28000,44.19200
-1.52585,-25335.62500,44.19200
3.35687,-27449.34000,44.19200
9.15510,-28897.09000,44.19200
4.57755,-29881.56000,44.34400
1.52585,-31647.81500,44.34400
3.96721,-33008.70000,44.34400
1.22068,-33529.89000,44.34400
-0.30517,-34890.77500,44.34400
5.49306,-36309.57000,44.34400
-1.22068,-37062.40000,44.34400
-12.81714,-38220.60000,44.34400
-17.69986,-39755.21500,44.34400
-17.08952,-41347.74000,44.34400
-11.59646,-42505.94000,44.34400
6.40857,-43635.18500,44.34400
45.77550,-44822.34000,44.34400
109.25086,-45922.63000,44.34400
203.24322,-46241.13500,44.34400
291.13218,-46530.68500,44.34400
356.43856,-47225.60500,44.34400
396.72100,-48586.49000,44.34400
332.33013,-48991.86000,44.34400
193.47778,-51453.03500,44.34400
56.45645,-54087.94000,44.34400
-36.92557,-57649.40500,44.34400
-77.20801,-59357.75000,44.34400
-90.94066,-60950.27500,44.34400
-79.34420,-63179.81000,44.34400
-72.63046,-64280.10000,44.34400
-59.50815,-65901.58000,44.34400
-45.47033,-66538.59000,44.34400
-43.63931,-68912.90000,44.34400
-34.17904,-72126.90500,44.34400
-30.82217,-72734.96000,44.34400
-33.26353,-72908.69000,44.34400
-32.95836,-74674.94500,44.34400
-32.34802,-74588.08000,44.34400
-31.43251,-73314.06000,44.34400
-28.07564,-70708.11000,44.34400
-29.60149,-68391.71000,44.34400
-30.21183,-64077.41500,44.34400
-34.17904,-58894.47000,44.34400
-32.65319,-51568.85500,44.34400
-35.70489,-42998.17500,44.34400
-40.89278,-32950.79000,44.34400
-43.33414,-22295.35000,44.34400
-44.85999,-8136.35500,44.34400
-54.01509,7122.93000,44.34400
-55.23577,23829.96500,44.34400
-49.13237,42274.30000,44.34400
-48.82720,60689.68000,44.34400
-51.26856,78525.96000,44.34400
-42.72380,94856.58000,44.34400
-33.26353,110405.41500,44.34400
-40.58761,125346.19500,44.34400
-46.69101,137912.66500,44.34400
-37.53591,149784.21500,44.34400
-27.77047,160497.56500,44.34400
-30.51700,169241.97500,44.34400
-26.24462,178623.39500,44.34400
-21.66707,187136.16500,44.34400
-23.49809,194635.51000,44.34400
-23.80326,201497.84500,44.34400
-20.14122,206622.88000,44.34400
-16.78435,211921.64500,44.34400
-15.86884,215946.39000,44.34400
-13.12231,219507.85500,44.34400
-9.15510,222171.71500,44.42800
-4.57755,223937.97000,44.42800
-2.13619,225993.77500,44.42800
6.10340,226138.55000,44.42800
11.29129,224314.38500,44.42800
18.00503,223793.19500,44.42800
17.08952,222837.68000,44.42800
18.00503,221129.33500,44.42800
16.17401,217654.73500,44.42800
7.93442,213427.30500,44.42800
5.49306,210155.39000,44.42800
2.44136,205493.63500,44.42800
1.83102,200021.14000,44.42800
4.27238,194548.64500,44.42800
3.66204,189163.01500,44.42800
1.83102,183024.55500,44.42800
-1.83102,175930.58000,44.42800
3.35687,166896.62000,44.42800
3.66204,158065.34500,44.42800
4.27238,148133.78000,44.42800
2.44136,138752.36000,44.42800
0.61034,129834.22000,44.42800
1.52585,122132.19000,44.42800
2.13619,117267.75000,44.42800
6.10340,112403.31000,44.42800
6.10340,107162.45500,44.42800
4.57755,102616.52000,44.42800
1.52585,98041.63000,44.42800
2.74653,94016.88500,44.42800
-5.49306,89760.50000,44.42800
-12.81714,85359.34000,44.42800
-7.62925,80987.13500,44.42800
22.27741,76441.20000,44.42800
73.85114,72734.96000,44.42800
155.63670,68854.99000,44.42800
266.41341,66277.99500,44.42800
344.84210,63121.90000,44.42800
341.79040,60892.36500,44.42800
217.89138,58170.59500,44.42800
79.64937,55101.36500,44.42800
-27.16013,51829.45000,44.42800
-84.53209,49426.18500,44.42800
-110.16637,47659.93000,44.42800
-128.47657,46704.41500,44.42800
-140.37820,45025.02500,44.42800
-133.35929,43664.14000,44.42800
-117.79562,42679.67000,44.42800
-108.64052,41868.93000,44.42800
-99.48542,39436.71000,44.42800
-83.92175,34282.72000,44.42800
-78.12352,31068.71500,44.42800
-73.85114,27420.38500,44.42800
-61.94951,21542.52000,44.42800
-53.40475,14072.13000,44.42800
-44.55482,5762.04500,44.42800
-32.95836,-3503.55500,44.42800
-27.46530,-16070.02500,44.42800
-16.47918,-28781.27000,44.42800
-8.54476,-38075.82500,44.42800
-13.12231,-45343.53000,44.42800
-16.78435,-51510.94500,44.42800
-16.47918,-57736.27000,44.42800
-13.42748,-62311.16000,44.42800
-17.08952,-65843.67000,44.42800
-19.83605,-68768.12500,44.22400
-17.08952,-71721.53500,44.22400
-14.03782,-73806.29500,44.22400
-12.51197,-77251.94000,44.22400
-13.42748,-80813.40500,44.22400
-15.86884,-85590.98000,44.22400
-14.03782,-89094.53500,44.22400
-14.03782,-93206.14500,44.22400
-9.76544,-97809.99000,44.22400
-4.27238,-100763.40000,44.22400
0.00000,-103369.35000,44.22400
2.44136,-104614.41500,44.22400
6.71374,-105975.30000,44.22400
8.54476,-105888.43500,44.22400
10.98612,-105627.84000,44.22400
18.00503,-103890.54000,44.22400
26.24462,-104295.91000,44.22400
27.16013,-104440.68500,44.22400
32.95836,-103369.35000,44.22400
39.97727,-102471.74500,44.22400
39.06176,-101979.51000,44.22400
50.04788,-100850.26500,44.22400
56.15128,-100618.62500,44.22400
55.54094,-99315.65000,44.22400
53.40475,-98533.86500,44.22400
53.09958,-97230.89000,44.22400
52.79441,-97201.93500,44.22400
47.91169,-97028.20500,44.22400
43.02897,-95956.87000,44.22400
39.97727,-96507.01500,44.22400
37.84108,-96478.06000,44.22400
27.16013,-97578.35000,44.22400
9.76544,-99373.56000,44.22400
11.29129,-101023.99500,44.22400
12.51197,-102182.19500,44.22400
7.01891,-104093.22500,44.22400
2.44136,-105888.43500,44.22400
4.27238,-107973.19500,44.22400
7.62925,-110492.28000,44.22400
2.74653,-111158.24500,44.22400
-2.13619,-112577.04000,44.22400
2.13619,-112548.08500,44.22400
-0.30517,-113793.15000,44.22400
-1.83102,-114227.47500,44.22400
-2.74653,-114864.48500,44.22400
-2.13619,-115501.49500,44.22400
-2.74653,-115154.03500,44.22400
-0.91551,-114835.53000,44.22400
-3.05170,-115240.90000,44.22400
1.22068,-114256.43000,44.22400
0.61034,-113851.06000,44.22400
-1.83102,-113127.18500,44.22400
-4.27238,-113040.32000,44.22400
2.44136,-112663.90500,44.22400
3.96721,-112287.49000,44.22400
-0.91551,-112808.68000,44.22400
2.74653,-114082.70000,44.22400
4.27238,-114169.56500,44.22400
1.83102,-115762.09000,44.22400
0.30517,-116746.56000,44.22400
-3.96721,-118425.95000,44.22400
0.30517,-120394.89000,44.22400
-0.61034,-122190.10000,44.22400
-3.66204,-123666.80500,44.22400
-5.18789,-125288.28500,44.41600
-0.61034,-126620.21500,44.41600
8.23959,-128936.61500,44.41600
0.00000,-130065.86000,44.41600
-2.44136,-131571.52000,44.41600
0.30517,-132932.40500,44.41600
3.05170,-134611.79500,44.41600
-2.44136,-136638.64500,44.41600
-6.71374,-138462.81000,44.41600
-0.91551,-140808.16500,44.41600
1.52585,-142777.10500,44.41600
-5.49306,-145440.96500,44.41600
-9.76544,-147960.05000,44.41600
-7.62925,-150739.73000,44.41600
-2.74653,-152882.40000,44.41600
-9.15510,-154967.16000,44.41600
-7.32408,-157573.11000,44.41600
-12.81714,-159194.59000,44.41600
-14.64816,-161453.08000,44.41600
-12.20680,-162785.01000,44.41600
-10.07061,-163566.79500,44.41600
-6.10340,-164232.76000,44.41600
0.00000,-164840.81500,44.41600
-2.13619,-164753.95000,44.41600
-9.46027,-164551.26500,44.41600
-9.46027,-164406.49000,44.41600
-10.37578,-163595.75000,44.41600
4.88272,-163335.15500,44.41600
32.65319,-162321.73000,44.41600
86.05794,-161945.31500,44.41600
173.94690,-160294.88000,44.41600
262.44620,-157949.52500,44.41600
330.80428,-157138.78500,44.41600
380.85216,-156385.95500,44.41600
349.41965,-154040.60000,44.41600
223.68961,-153258.81500,44.41600
98.87508,-154069.55500,44.41600
10.37578,-154735.52000,44.41600
-21.05673,-154764.47500,44.41600
-39.67210,-154388.06000,44.41600
-46.69101,-153751.05000,44.41600
-50.35305,-152766.58000,44.41600
-44.85999,-151087.19000,44.41600
-34.78938,-150392.27000,44.41600
-32.65319,-149263.02500,44.41600
-26.85496,-148394.37500,44.41600
-19.53088,-145701.56000,44.41600
-16.78435,-144253.81000,44.41600
-18.92054,-141647.86000,44.41600
-20.44639,-138462.81000,44.41600
-19.83605,-135741.04000,44.41600
-25.02394,-132092.71000,44.41600
-25.93945,-129718.40000,44.41600
-21.66707,-127170.36000,44.41600
-21.36190,-125114.55500,44.41600
-25.63428,-121350.40500,44.41600
-28.68598,-119555.19500,44.41600
-25.63428,-115559.40500,44.41600
-26.24462,-110897.65000,44.41600
-32.95836,-105540.97500,44.41600
-37.84108,-99692.06500,44.41600
-36.31523,-91324.07000,44.41600
-33.87387,-81334.59500,44.41600
-31.43251,-68652.30500,44.41600
-21.66707,-55217.18500,44.54000
-17.39469,-40334.31500,44.54000
-20.14122,-24495.93000,44.54000
-21.66707,-8889.18500,44.54000
-21.66707,5906.82000,44.54000
-15.56367,19834.17500,44.54000
-11.29129,33790.48500,44.54000
-14.34299,47109.78500,44.54000
-17.69986,59560.43500,44.54000
-16.17401,70563.33500,44.54000
-10.07061,81682.05500,44.54000
-0.91551,91700.48500,44.54000
1.52585,100792.35500,44.54000
3.96721,109594.67500,44.54000
3.35687,117644.16500,44.54000
5.79823,125375.15000,44.54000
10.07061,132092.71000,44.54000
21.97224,138115.35000,44.54000
28.99115,143443.07000,44.54000
31.12734,148336.46500,44.54000
26.54979,152216.43500,44.54000
26.24462,155893.72000,44.54000
27.46530,159484.14000,44.54000
18.92054,161858.45000,44.54000
13.42748,163885.30000,44.54000
11.29129,165477.82500,44.54000
7.93442,167244.08000,44.54000
1.83102,168054.82000,44.54000
-1.52585,168518.10000,44.54000
2.74653,168141.68500,44.54000
5.79823,167301.99000,44.54000
4.57755,165941.10500,44.54000
8.23959,163653.66000,44.54000
17.39469,159831.60000,44.54000
18.00503,156328.04500,44.54000
18.31020,151492.56000,44.54000
18.00503,145817.38000,44.54000
17.08952,139707.87500,44.54000
20.14122,133048.22500,44.54000
17.08952,127112.45000,44.54000
23.19292,121842.64000,44.54000
65.30638,117499.39000,44.54000
112.91290,115009.26000,44.54000
190.42608,112490.17500,44.54000
288.38565,109363.03500,44.54000
381.76767,107162.45500,44.54000
380.24182,103050.84500,44.54000
246.27219,98649.68500,44.54000
89.71998,93930.02000,44.54000
-55.23577,89384.08500,44.54000
-110.16637,84143.23000,44.54000
-84.83726,80292.21500,44.54000
-62.55985,76499.11000,44.54000
-37.53591,73458.83500,44.54000
-18.31020,70360.65000,44.54000
-16.47918,67870.52000,44.54000
-14.34299,64280.10000,44.54000
-10.37578,61355.64500,44.54000
-6.10340,58025.82000,44.54000
-5.18789,55941.06000,44.54000
-9.15510,52640.19000,44.54000
-3.05170,50410.65500,44.54000
0.30517,48325.89500,44.54000
-3.35687,46183.22500,44.54000
-4.27238,44040.55500,44.39600
-2.13619,41202.96500,44.39600
-6.10340,40160.58500,44.39600
-7.93442,38133.73500,44.39600
-7.32408,36164.79500,44.39600
-3.96721,35440.92000,44.39600
-3.66204,35209.28000,44.39600
-6.71374,35440.92000,44.39600
-6.71374,35527.78500,44.39600
-6.71374,35267.19000,44.39600
-5.49306,35267.19000,44.39600
-4.27238,35151.37000,44.39600
-12.20680,34774.95500,44.39600
-17.69986,34080.03500,44.39600
-17.69986,34195.85500,44.39600
-21.36190,33674.66500,44.39600
-23.80326,34195.85500,44.39600
-19.83605,34746.00000,44.39600
-12.81714,35614.65000,44.39600
-14.03782,37351.95000,44.39600
-14.34299,39147.16000,44.39600
-5.18789,40942.37000,44.39600
-7.01891,42534.89500,44.39600
0.91551,44677.56500,44.39600
6.71374,46443.82000,44.39600
11.90163,48499.62500,44.39600
12.81714,50410.65500,44.39600
16.17401,52379.59500,44.39600
16.17401,53335.11000,44.39600
23.80326,53914.21000,44.39600
32.34802,54145.85000,44.39600
36.92557,53421.97500,44.39600
37.53591,53132.42500,44.39600
42.41863,52032.13500,44.39600
46.38584,52727.05500,44.39600
35.70489,51655.72000,44.39600
31.73768,51279.30500,44.39600
33.56870,51018.71000,44.39600
36.92557,50468.56500,44.39600
31.43251,48789.17500,44.39600
26.85496,47891.57000,44.39600
25.32911,46936.05500,44.39600
20.75156,45430.39500,44.39600
14.95333,44706.52000,44.39600
7.93442,42824.44500,44.39600
1.22068,41289.83000,44.39600
-0.91551,39552.53000,44.39600
-8.84993,37467.77000,44.39600
-4.88272,35933.15500,44.39600
0.91551,34195.85500,44.39600
5.18789,32690.19500,44.39600
5.49306,31300.35500,44.39600
8.54476,29620.96500,44.39600
15.25850,27594.11500,44.39600
23.49809,24785.48000,44.39600
24.71877,23308.77500,44.39600
25.93945,21281.92500,44.39600
22.88775,19573.58000,44.39600
21.05673,18386.42500,44.39600
24.10843,17054.49500,44.39600
23.49809,15809.43000,44.39600
29.60149,13753.62500,44.39600
34.78938,13058.70500,44.39600
28.07564,11466.18000,44.39600
21.97224,9699.92500,44.33200
22.88775,8020.53500,44.33200
27.77047,6051.59500,44.33200
25.02394,3937.88000,44.33200
18.92054,1824.16500,44.33200
17.39469,-637.01000,44.33200
12.51197,-3069.23000,44.33200
7.93442,-5067.12500,44.33200
3.05170,-7846.80500,44.33200
3.05170,-10163.20500,44.33200
6.10340,-13493.03000,44.33200
4.88272,-16243.75500,44.33200
2.74653,-19776.26500,44.33200
7.62925,-23192.95500,44.33200
8.23959,-27072.92500,44.33200
0.30517,-31097.67000,44.33200
1.52585,-35180.32500,44.33200
9.76544,-39465.66500,44.33200
11.29129,-43519.36500,44.33200
7.62925,-46907.10000,44.33200
6.10340,-51395.12500,44.33200
7.62925,-55361.96000,44.33200
8.23959,-59531.48000,44.33200
8.23959,-62687.57500,44.33200
4.57755,-65988.44500,44.33200
13.42748,-68826.03500,44.33200
17.39469,-71142.43500,44.33200
8.23959,-73864.20500,44.33200
4.88272,-75543.59500,44.33200
6.71374,-77425.67000,44.33200
8.84993,-78670.73500,44.33200
5.79823,-79278.79000,44.33200
4.57755,-80436.99000,44.33200
0.91551,-81276.68500,44.33200
0.91551,-81218.77500,44.33200
2.74653,-80755.49500,44.33200
4.57755,-81653.10000,44.33200
5.18789,-82174.29000,44.33200
7.62925,-81971.60500,44.33200
8.54476,-81942.65000,44.33200
7.93442,-82116.38000,44.33200
0.30517,-82782.34500,44.33200
-1.52585,-82985.03000,44.33200
4.88272,-82811.30000,44.33200
21.05673,-83129.80500,44.33200
67.13740,-82579.66000,44.33200
146.78677,-82405.93000,44.33200
237.72743,-81711.01000,44.33200
309.44238,-80581.76500,44.33200
377.49529,-79655.20500,44.33200
383.59869,-79076.10500,44.33200
285.33395,-78468.05000,44.33200
151.05915,-79249.83500,44.33200
37.84108,-80639.67500,44.33200
-18.31020,-81160.86500,44.33200
-42.72380,-81537.28000,44.33200
-50.04788,-80842.36000,44.33200
-46.08067,-80263.26000,44.33200
-43.63931,-79771.02500,44.33200
-38.14625,-78931.33000,44.33200
-31.73768,-78439.09500,44.33200
-31.73768,-77020.30000,44.33200
-26.54979,-76614.93000,44.33200
-19.83605,-75167.18000,44.33200
-20.44639,-73980.02500,44.40800
-16.78435,-72126.90500,44.40800
-7.93442,-69492.00000,44.40800
-12.51197,-66451.72500,44.40800
-12.81714,-63614.13500,44.40800
-11.90163,-60631.77000,44.40800
-14.34299,-57533.58500,44.40800
-19.83605,-53248.24500,44.40800
-22.58258,-48818.13000,44.40800
-17.69986,-43056.08500,44.40800
-20.14122,-35701.51500,44.40800
-26.85496,-26696.51000,44.40800
-32.65319,-16359.57500,44.40800
-28.99115,-3937.88000,44.40800
-26.85496,11234.54000,44.40800
-24.10843,27507.25000,44.40800
-25.32911,43982.64500,44.40800
-21.97224,60226.40000,44.40800
-22.88775,75920.01000,44.40800
-24.10843,90107.96000,44.40800
-24.41360,103948.45000,44.40800
-20.14122,116138.50500,44.40800
-20.44639,127546.77500,44.40800
-26.24462,137999.53000,44.40800
-23.19292,146946.62500,44.40800
-17.39469,154938.20500,44.40800
-16.17401,163740.52500,44.40800
-15.25850,170805.54500,44.40800
-11.90163,177812.65500,44.40800
-3.66204,184211.71000,44.40800
1.52585,191074.04500,44.40800
7.01891,197125.64000,44.40800
14.64816,202742.91000,44.40800
23.49809,207838.99000,44.40800
25.32911,212616.56500,44.40800
27.46530,216699.22000,44.40800
31.43251,219826.36000,44.40800
33.56870,222866.63500,44.40800
33.87387,225530.49500,44.40800
32.34802,228049.58000,44.40800
25.02394,229236.73500,44.40800
25.02394,229931.65500,44.40800
29.90666,229555.24000,44.40800
30.21183,228802.41000,44.40800
23.19292,226746.60500,44.40800
23.19292,223937.97000,44.40800
22.27741,221013.51500,44.40800
14.95333,216641.31000,44.40800
12.20680,210415.98500,44.40800
18.31020,203235.14500,44.40800
22.58258,196459.67500,44.40800
13.73265,188352.27500,44.40800
7.93442,178797.12500,44.40800
5.49306,169705.25500,44.40800
7.93442,162119.04500,44.40800
4.57755,156125.36000,44.40800
-3.05170,151116.14500,44.40800
-1.52585,146888.71500,44.40800
6.10340,143211.43000,44.40800
7.62925,139099.82000,44.40800
5.18789,134264.33500,44.40800
4.88272,129602.58000,44.40800
0.61034,125114.55500,44.40800
0.30517,120887.12500,44.40800
-1.52585,116399.10000,44.37600
1.52585,111940.03000,44.37600
3.05170,107509.91500,44.37600
0.00000,104006.36000,44.37600
-2.44136,99721.02000,44.37600
1.22068,97462.53000,44.37600
8.54476,94567.03000,44.37600
10.98612,92018.99000,44.37600
-1.83102,90165.87000,44.37600
-12.51197,87965.29000,44.37600
-12.81714,85909.48500,44.37600
9.76544,84780.24000,44.37600
50.35305,83245.62500,44.37600
131.22310,82174.29000,44.37600
234.98090,80958.18000,44.37600
319.20782,79944.75500,44.37600
384.20903,77975.81500,44.37600
385.42971,75456.73000,44.37600
245.35668,72213.77000,44.37600
79.03903,67494.10500,44.37600
-39.36693,60631.77000,44.37600
-73.24080,53827.34500,44.37600
-64.39087,47775.75000,44.37600
-60.42366,42824.44500,44.37600
-57.98230,37294.04000,44.37600
-51.57373,32892.88000,44.37600
-32.95836,30084.24500,44.37600
-23.80326,27883.66500,44.37600
-20.75156,25248.76000,44.37600
-17.69986,22469.08000,44.37600
-19.83605,20384.32000,44.37600
-19.22571,17865.23500,44.37600
-18.61537,14535.41000,44.37600
-21.36190,11697.82000,44.37600
-23.80326,8512.77000,44.37600
-27.16013,5443.54000,44.37600
-28.38081,2837.59000,44.37600
-30.82217,1650.43500,44.37600
-28.38081,1302.97500,44.37600
-37.53591,1795.21000,44.37600
-40.89278,2113.71500,44.37600
-39.67210,1563.57000,44.37600
-36.31523,1882.07500,44.37600
-41.19795,2316.40000,44.37600
-46.38584,1650.43500,44.37600
-44.55482,1013.42500,44.37600
-39.97727,2113.71500,44.37600
-38.14625,3358.78000,44.37600
-40.58761,4748.62000,44.37600
-36.62040,6949.20000,44.37600
-35.39972,10887.08000,44.37600
-41.50312,14303.77000,44.37600
-36.31523,18067.92000,44.37600
-28.07564,20123.72500,44.37600
-24.71877,23135.04500,44.37600
-25.02394,25885.77000,44.37600
-33.87387,27883.66500,44.37600
-32.65319,29534.10000,44.37600
-23.19292,32255.87000,44.37600
-17.69986,34803.91000,44.37600
-18.00503,37438.81500,44.37600
-9.76544,39581.48500,44.37600
3.35687,42534.89500,44.37600
7.93442,44706.52000,44.37600
7.32408,46878.14500,44.24800
5.49306,48789.17500,44.24800
